Agente,Ponto / Grupo,Data,Hora,Ativa C (kWh),Ativa G (kWh),Qualidade,Origem
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,10,9.136,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,11,19.866,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,12,18.148,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,13,19.102,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,14,19.397,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,15,17.43,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,16,17.272,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,17,17.92,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,18,12.235,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,19,11.747,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,20,9.641,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,21,9.858,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,22,15.813,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,23,19.05,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),07/01/2020,24,17.547,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,1,16.665,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,2,16.558,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,3,11.432,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,4,8.304,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,5,8.259,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,6,5.718,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,7,15.157,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,8,20.119,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,9,17.838,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,10,16.969,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,11,16.571,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,12,16.895,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,13,17.496,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,14,15.293,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,15,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,16,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,17,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,18,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,19,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,20,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,21,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,22,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,23,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),08/01/2020,24,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,1,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,2,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,3,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,4,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,5,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,6,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,7,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,8,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,9,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,10,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,11,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,12,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,13,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,14,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,15,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,16,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,17,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,18,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,19,,,Faltante,DADOS FALTANTES
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,20,0.507,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,21,8.058,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,22,17.928,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,23,18.353,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),09/01/2020,24,20.399,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,1,18.485,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,2,17.549,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,3,18.161,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,4,19.192,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,5,17.302,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,6,16.928,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,7,16.774,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,8,17.861,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,9,17.847,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,10,16.029,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,11,15.928,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,12,15.961,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,13,16.482,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,14,8.649,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,15,8.183,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,16,5.642,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,17,8.211,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,18,13.412,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,19,12.433,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,20,10.034,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,21,11.929,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,22,16.754,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,23,18.66,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),10/01/2020,24,19.792,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,1,20.12,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,2,18.693,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,3,19.436,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,4,18.488,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,5,16.336,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,6,17.405,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,7,20.619,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,8,19.045,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,9,20.704,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,10,22.408,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,11,16.745,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,12,15.876,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,13,15.855,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,14,8.388,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,15,6.732,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,16,7.053,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,17,8.179,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,18,13.03,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,19,12.321,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,20,9.923,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,21,11.841,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,22,14.781,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,23,18.656,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),11/01/2020,24,16.657,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,1,16.409,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,2,16.323,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,3,16.602,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,4,17.607,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,5,17.432,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,6,16.085,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,7,16.013,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,8,16.015,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,9,15.975,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,10,16.252,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,11,16.753,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,12,16.938,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,13,16.622,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,14,5.972,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,15,7.982,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,16,8.118,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,17,5.623,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,18,15.493,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,19,10.219,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,20,11.993,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,21,8.625,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,22,9.304,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,23,9.566,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),12/01/2020,24,9.377,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,1,9.281,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,2,9.27,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,3,10.088,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,4,8.173,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,5,8.09,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,6,8.134,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,7,5.678,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,8,8.34,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,9,9.127,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,10,9.623,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,11,9.744,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,12,19.038,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,13,21.456,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,14,20.962,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,15,22.612,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,16,19.285,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,17,20.967,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,18,14.55,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,19,2.554,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,20,0.541,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,21,0.547,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,22,6.782,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,23,23.216,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),13/01/2020,24,23.298,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,1,19.671,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,2,21.258,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,3,21.417,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,4,18.019,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,5,16.797,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,6,17.88,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,7,17.588,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,8,16.947,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,9,16.64,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,10,16.256,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,11,19.356,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,12,19.864,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,13,18.544,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,14,20.757,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,15,18.279,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,16,22.172,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,17,24.342,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,18,20.295,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,19,20.657,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,20,21.256,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,21,17.695,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,22,19.627,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,23,22.009,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),14/01/2020,24,19.188,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,1,22.501,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,2,23.033,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,3,20.613,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,4,21.386,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,5,18.961,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,6,16.677,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,7,17.443,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,8,23.253,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,9,23.256,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,10,20.886,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,11,22.817,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,12,22.641,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,13,20.973,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,14,22.897,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,15,23.005,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,16,20.624,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,17,23.173,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,18,21.233,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,19,18.833,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,20,21.835,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,21,19.275,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,22,22.314,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,23,20.145,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),15/01/2020,24,21.572,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,1,23.724,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,2,21.417,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,3,22.208,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,4,23.705,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,5,21.302,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,6,17.283,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,7,16.601,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,8,17.54,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,9,19.518,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,10,21.484,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,11,20.77,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,12,23.781,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,13,21.602,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,14,16.925,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,15,19.056,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,16,23.198,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,17,19.306,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,18,17.646,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,19,15.493,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,20,17.835,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,21,19.554,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,22,23.135,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,23,20.951,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),16/01/2020,24,16.958,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,1,17.308,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,2,17.785,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,3,17.633,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,4,16.725,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,5,16.627,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,6,16.543,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,7,18.031,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,8,21.577,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,9,19.756,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,10,19.274,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,11,21.142,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,12,18.249,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,13,16.376,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,14,20.357,0,Completo,COLETA DIÁRIA
CP PTR CHARANGA,RJCPCHENTR101 (L),17/01/2020,15,23.747,0,Completo,COLETA DIÁRIA
